barcount,date,open,high,low,close,volume,higherclose,reversal,trendsequence,adl,adx,adxr,apz_lower,apz_upper,aroonoscillator,atr,bollinger_lower,bollinger_middle,bollinger_upper,bop,camarilla_r1,camarilla_r2,camarilla_r3,camarilla_r4,camarilla_s1,camarilla_s2,camarilla_s3,camarilla_s4,cci,chaikinmoneyflow,chaikinoscillator,chaikinvolatility,choppinessindex,cmo,currentday_open,currentday_low,currentday_high,disparityindex,dm_diplus,dm_diminus,dmi,dmindex,donchian_lower,donchian_mean,donchian_upper,doublestochastics_k,easeofmovement,fibonacci_pp,fibonacci_r1,fibonacci_r2,fibonacci_r3,fibonacci_s1,fibonacci_s2,fibonacci_s3,fisherstransform,fosc,kama,keltner_lower,keltner_mean,keltner_upper,linreg,linregintercept,linregslope,macd,macd_avg,macd_diff,mama_default,mama_kama,mfi,momentum,moneyflowoscillator,orderflowcumulativedelta_deltaopen,orderflowcumulativedelta_deltaclose,orderflowcumulativedelta_deltahigh,orderflowcumulativedelta_deltalow,orderflowvwap_vwap,orderflowvwap_s1_lower,orderflowvwap_s1_higher,orderflowvwap_s2_lower,orderflowvwap_s2_higher,orderflowvwap_s3_lower,orderflowvwap_s3_higher,parabolic_sar,pfe,ppo,priceoscillator,psychologicalline,rsquared,relativevigorindex,rind,roc,rsi,rsi_avg,rss,rvi,stddev,stochrsi,stochastics_d,stochastics_k,stochasticsfast_d,stochasticsfast_k,trix,trix_signal,tsf,tsi,ultimateoscillator,vortex_viplus,vortex_viminus,volma,volume_oscillator,vroc,williamsr,wisemanawesomeoscillator,woodiescci,woodiescci_turbo,woodiespivot_pp,woodiespivot_r1,woodiespivot_r2,woodiespivot_s1,woodiespivot_s2
1041,8/8/2023 11:51,15639.5,15647,15639.5,15647,6590,TRUE,TRUE,1,14697,16,16,-0.118,0.074,-36,10.9,-0.128,0.21,0.21,0,1.689,1.777,1.865,2.128,1.513,1.425,1.337,1.074,-57,24,1014,0,46,0,1.63,-0.096,1.63,-0.054,30,39,0,46,-0.096,0.048,0.192,11,-10,1.281,1.648,1.874,2.24,0.915,0.689,0.323,-1.3,0.05,0.088,-0.045,0.027,0.099,-0.053,0.136,-2.3,-7.8,-7,-0.9,-0.008,0.058,67,0,0.26,0,578,612,-123,0.502,0.058,0.945,-0.385,1.388,-0.828,1.832,0.154,0,-0.045,-7,40,0.4,-0.27,26,0,47,44,39,43,13.3,0.51,32,22,22,33,-0.0061,-0.0058,-0.097,-12,43,0.7,0.7,3182,-1120,-61,-67,-21.8,-57,41,1.376,2.109,2.334,1.15,0.417
1042,8/8/2023 12:02,15647,15654.5,15647,15654.5,8964,TRUE,FALSE,2,23661,15,15,-0.156,0.035,-36,10.7,-0.176,0.162,0.162,0,1.64,1.728,1.816,2.079,1.464,1.377,1.289,1.025,-9,34,4493,0,46,0,1.581,-0.144,1.581,-0.006,33,37,0,50,-0.144,0,0.144,21,-7,1.233,1.599,1.825,2.191,0.867,0.641,0.275,-1,0.1,0.039,-0.102,-0.03,0.042,-0.099,0.085,-2.2,-6.7,-6.9,0.2,-0.054,0.008,68,0,0.3,0,376,378,-122,0.443,0,0.887,-0.444,1.33,-0.888,1.774,0.096,0.01,-0.044,-6.9,40,0,-0.27,21,0,49,47,40,48,13.3,0.69,25,28,28,50,-0.0061,-0.0059,-0.141,-3,49,0.7,0.7,3953,-810,-29,-50,-19.4,-9,133,1.327,2.06,2.285,1.102,0.369
1043,8/8/2023 12:05,15654.5,15662,15654.5,15662,2482,TRUE,FALSE,3,26143,14,15,-0.183,0.008,-36,10.4,-0.224,0.115,0.115,0,1.591,1.679,1.767,2.03,1.416,1.328,1.24,0.977,39,32,6298,0,46,0,1.532,-0.192,1.532,0.039,37,35,0,53,-0.192,-0.048,0.096,45,-2,1.184,1.55,1.776,2.142,0.819,0.593,0.227,-0.4,0.12,-0.008,-0.16,-0.088,-0.016,-0.125,0.015,-1.7,-5.2,-6.6,1.4,-0.098,-0.041,63,0,0.37,0,254,287,0,0.393,-0.051,0.836,-0.494,1.279,-0.937,1.722,0.039,0.03,-0.042,-6.6,40,0.35,-0.23,17,0,52,49,47,51,13.3,0.87,25,50,50,67,-0.0058,-0.0059,-0.157,6,55,0.7,0.7,3756,-1017,25,-33,-14.4,39,135,1.279,2.011,2.236,1.054,0.321
1044,8/8/2023 12:07,15662,15669.5,15662,15669.5,1618,TRUE,FALSE,4,27761,14,14,-0.202,-0.011,-36,10.2,-0.272,0.067,0.067,0,1.543,1.631,1.718,1.982,1.367,1.28,1.192,0.929,87,38,6978,0,46,0,1.484,-0.239,1.484,0.08,40,34,0,58,-0.239,-0.096,0.048,72,5,1.136,1.502,1.728,2.093,0.77,0.544,0.179,0.2,0.13,-0.056,-0.206,-0.134,-0.062,-0.131,-0.074,-0.7,-3.4,-5.9,2.6,-0.14,-0.09,64,0,0.4,0,195,197,-3,0.343,-0.1,0.786,-0.542,1.228,-0.985,1.671,-0.239,0.04,-0.038,-5.9,50,0.73,-0.17,14,0,54,52,55,54,13.3,1,30,67,67,83,-0.0052,-0.0055,-0.145,15,61,0.7,0.7,3471,-1109,7,-17,-9.9,87,121,1.23,1.962,2.187,1.005,0.273
1045,8/8/2023 12:09,15669.5,15677,15669.5,15677,2025,TRUE,FALSE,5,29786,14,14,-0.215,-0.023,-36,10,-0.326,0.046,0.046,0.143,1.494,1.582,1.67,1.933,1.319,1.231,1.143,0.88,114,41,7267,0,44,16,1.435,-0.287,1.435,0.118,43,32,0,59,-0.287,-0.144,0,86,9,1.088,1.453,1.679,2.044,0.722,0.496,0.131,0.8,0.14,-0.099,-0.242,-0.171,-0.099,-0.139,-0.141,0,-1.3,-5,3.7,-0.179,-0.139,74,22,0.49,0,84,139,-116,0.294,-0.148,0.735,-0.59,1.177,-1.032,1.619,-0.282,0.07,-0.032,-5,60,0.87,-0.07,12,0.14,57,54,66,58,14.6,1,40,83,83,100,-0.0043,-0.0049,-0.139,23,70,0.8,0.6,3279,-1078,-11,0,-2.4,114,110,1.182,1.914,2.138,0.957,0.225
1046,8/8/2023 12:15,15677,15684.5,15677,15684.5,4927,TRUE,FALSE,6,34713,14,14,-0.223,-0.032,57,9.8,-0.386,0.024,0.024,0.143,1.446,1.533,1.621,1.884,1.27,1.183,1.095,0.832,138,52,8292,0,36,11,1.387,-0.335,1.387,0.153,46,30,0,61,-0.335,-0.167,0,93,9,1.039,1.405,1.63,1.996,0.674,0.448,0.083,1.3,0.13,-0.134,-0.269,-0.198,-0.126,-0.126,-0.236,1.3,1,-3.8,4.8,-0.217,-0.188,75,15,0.64,0,527,531,0,0.243,-0.197,0.683,-0.637,1.123,-1.077,1.563,-0.319,0.08,-0.024,-3.8,70,0.88,0.1,9,0.1,59,57,76,62,16.1,1,51,94,94,100,-0.0031,-0.004,-0.1,30,68,0.9,0.7,3498,-960,58,0,5.1,138,111,1.133,1.865,2.09,0.909,0.177
1047,8/8/2023 12:32,15684.5,15692,15684.5,15692,11829,TRUE,FALSE,7,46542,15,15,-0.229,-0.037,64,9.7,-0.449,0.005,0.005,0.143,1.397,1.485,1.572,1.835,1.222,1.134,1.047,0.784,158,69,11721,0,31,11,1.338,-0.382,1.338,0.185,49,28,0,64,-0.382,-0.191,0,97,9,0.991,1.356,1.582,1.947,0.626,0.4,0.035,1.8,0.1,-0.154,-0.287,-0.215,-0.143,-0.096,-0.348,3,3.3,-2.4,5.7,-0.144,-0.212,80,15,0.61,0,-479,26,-776,0.189,-0.246,0.624,-0.681,1.059,-1.116,1.494,-0.347,0.09,-0.015,-2.4,80,0.99,0.3,8,0.1,61,59,83,66,17.8,1,63,100,100,100,-0.0017,-0.0029,-0.037,38,81,0.9,0.7,4609,-481,245,0,12.6,158,111,1.085,1.816,2.041,0.86,0.129
1048,8/8/2023 12:35,15692,15699.5,15692,15699.5,2810,TRUE,FALSE,8,49352,16,16,-0.232,-0.041,71,9.5,-0.519,0.014,0.014,0.286,1.349,1.436,1.524,1.787,1.174,1.086,0.998,0.736,154,63,12952,0,24,29,1.29,-0.43,1.29,0.215,52,27,0,66,-0.43,-0.215,0,98,11,0.943,1.308,1.533,1.898,0.578,0.352,-0.013,2.3,0.07,-0.155,-0.295,-0.223,-0.151,-0.07,-0.435,4.4,5.7,-0.8,6.5,-0.183,-0.258,85,38,0.59,0,251,254,0,0.14,-0.294,0.574,-0.727,1.007,-1.161,1.441,-0.367,0.13,-0.005,-0.8,90,1,0.5,6,0.24,64,61,88,70,20.9,1,75,100,100,100,-0.0001,-0.0015,0.015,44,84,1.1,0.6,4369,-245,305,0,20.1,154,111,1.037,1.768,1.992,0.812,0.081
1049,8/8/2023 12:38,15692,15692,15684.5,15684.5,2827,FALSE,TRUE,1,46525,17,16,-0.114,0.077,71,9.9,-0.421,0.134,0.134,0.286,1.446,1.533,1.621,1.884,1.27,1.183,1.095,0.832,93,53,11379,0,26,22,1.387,-0.335,1.387,0.11,46,29,0,55,-0.335,-0.12,0.096,93,5,1.039,1.405,1.63,1.996,0.674,0.448,0.083,2.1,-0.06,-0.054,-0.172,-0.1,-0.029,0.061,-0.348,4.9,6.3,0.7,5.7,-0.082,-0.161,82,30,0.47,0,-210,16,-229,0.234,-0.199,0.667,-0.632,1.1,-1.065,1.533,-0.235,0.15,0.004,0.7,80,0.82,0.63,23,0.19,57,59,91,62,21.8,0.72,84,93,93,78,0.0013,-0.0001,0.156,32,68,1,0.6,4164,-97,343,-22,24.6,93,33,1.133,1.865,2.09,0.909,0.177
1050,8/8/2023 12:41,15684.5,15684.5,15677,15677,2481,FALSE,FALSE,2,44044,17,16,-0.063,0.128,71,9.7,-0.358,0.194,0.194,0.286,1.494,1.582,1.67,1.933,1.319,1.231,1.143,0.88,57,42,8912,0,26,22,1.435,-0.287,1.435,0.058,44,33,0,53,-0.287,-0.072,0.144,81,0,1.088,1.453,1.679,2.044,0.722,0.496,0.131,1.7,-0.12,-0.006,-0.096,-0.024,0.048,0.12,-0.284,4.9,6.1,1.7,4.4,-0.032,-0.111,79,30,0.4,0,-329,0,-354,0.281,-0.152,0.713,-0.584,1.146,-1.017,1.578,-0.154,0.17,0.011,1.7,80,0.38,0.67,28,0.19,54,56,93,57,21.7,0.59,88,81,81,67,0.0024,0.0012,0.214,20,61,1,0.6,3939,-132,224,-33,26.1,57,-58,1.182,1.914,2.138,0.957,0.225
1051,8/8/2023 12:42,15677,15677,15669.5,15669.5,1014,FALSE,FALSE,3,43030,16,16,-0.027,0.165,71,9.6,-0.283,0.242,0.242,0.286,1.543,1.631,1.718,1.982,1.367,1.28,1.192,0.929,24,38,6770,0,26,22,1.484,-0.239,1.484,0.009,41,37,0,51,-0.239,-0.024,0.191,59,-10,1.136,1.502,1.728,2.093,0.77,0.544,0.179,1.1,-0.15,0.04,-0.03,0.041,0.113,0.155,-0.196,4.2,5.3,2.5,2.9,0.017,-0.061,79,30,0.49,0,-263,0,-285,0.328,-0.104,0.76,-0.537,1.193,-0.969,1.625,-0.077,0.18,0.016,2.5,70,0,0.6,23,0.19,51,53,92,52,20.6,0.47,88,67,67,56,0.0032,0.0022,0.235,8,54,1,0.6,3549,2,159,-44,24.6,24,-125,1.23,1.962,2.187,1.005,0.273
1052,8/8/2023 12:52,15669.5,15669.5,15662,15662,7069,FALSE,FALSE,4,35961,15,15,-0.002,0.19,71,9.4,-0.193,0.275,0.275,0.286,1.591,1.679,1.767,2.03,1.416,1.328,1.24,0.977,-14,34,3029,0,26,22,1.532,-0.192,1.532,-0.036,39,40,0,47,-0.192,0.024,0.239,30,-10,1.184,1.55,1.776,2.142,0.819,0.593,0.227,0.4,-0.16,0.087,0.026,0.097,0.169,0.164,-0.082,3,4,2.8,1.3,0.062,-0.011,72,30,0.31,0,-72,226,-79,0.37,-0.061,0.802,-0.493,1.234,-0.924,1.665,-0.002,0.19,0.018,2.8,60,0.34,0.47,18,0.19,48,51,86,49,18.3,0.3,84,56,56,44,0.0036,0.0029,0.221,-3,46,1,0.6,4019,348,221,-56,20.1,-14,-119,1.279,2.011,2.236,1.054,0.321
1053,8/8/2023 12:58,15669.5,15677,15669.5,15677,4058,TRUE,TRUE,1,40019,14,14,-0.105,0.086,57,9.8,-0.264,0.182,0.182,0.286,1.494,1.582,1.67,1.933,1.319,1.231,1.143,0.88,22,35,2514,0,26,22,1.435,-0.287,1.435,0.055,40,36,0,52,-0.287,-0.072,0.144,16,-5,1.088,1.453,1.679,2.044,0.722,0.496,0.131,0,-0.06,-0.009,-0.061,0.011,0.083,0.063,-0.145,2.5,4.2,3.1,1.1,-0.033,-0.105,74,30,0.33,0,62,117,-140,0.272,-0.158,0.702,-0.588,1.132,-1.018,1.562,-0.096,0.2,0.02,3.1,60,0.53,0.33,15,0.19,53,52,81,52,17.4,0.55,79,56,56,67,0.0039,0.0034,0.111,3,51,1,0.6,4024,642,192,-33,15.6,22,-35,1.182,1.914,2.138,0.957,0.225
1054,8/8/2023 13:00,15677,15684.5,15677,15684.5,1886,TRUE,FALSE,2,41905,14,14,-0.147,0.044,57,9.7,-0.244,0.114,0.114,0.429,1.446,1.533,1.621,1.884,1.27,1.183,1.095,0.832,51,35,2675,0,29,41,1.387,-0.335,1.387,0.095,44,34,0,55,-0.287,-0.096,0.096,17,1,1.039,1.405,1.63,1.996,0.674,0.448,0.083,0,0,-0.055,-0.099,-0.027,0.045,0.003,-0.133,1.6,4.8,3.4,1.4,-0.078,-0.151,78,52,0.39,0,282,284,-77,0.223,-0.206,0.652,-0.636,1.081,-1.065,1.511,-0.143,0.24,0.022,3.4,60,0.34,0.23,12,0.34,56,54,76,54,14.1,0.55,73,62,62,75,0.0042,0.0038,0.034,11,54,1.2,0.5,3739,275,186,-25,13.6,51,58,1.133,1.865,2.09,0.909,0.177
1055,8/8/2023 13:01,15684.5,15692,15684.5,15692,1430,TRUE,FALSE,3,43335,14,14,-0.176,0.015,50,9.5,-0.252,0.067,0.067,0.429,1.397,1.485,1.572,1.835,1.222,1.134,1.047,0.784,85,40,2953,0,31,38,1.338,-0.382,1.338,0.132,47,32,0,60,-0.287,-0.119,0.048,31,8,0.991,1.356,1.582,1.947,0.626,0.4,0.035,0.2,0.04,-0.1,-0.137,-0.065,0.006,-0.041,-0.143,1.2,5.9,3.9,2,-0.075,-0.168,76,45,0.43,0,144,145,-19,0.174,-0.254,0.603,-0.683,1.031,-1.111,1.46,-0.167,0.27,0.025,3.9,60,0.02,0.2,10,0.29,59,56,74,57,12.5,0.68,70,76,76,86,0.0047,0.0043,-0.017,19,53,1.2,0.5,3431,439,-36,-14,14.2,85,125,1.085,1.816,2.041,0.86,0.129
1056,8/8/2023 13:06,15684.5,15684.5,15677,15677,4294,FALSE,TRUE,1,39041,14,14,-0.077,0.115,43,9.9,-0.124,0.151,0.151,0.286,1.494,1.582,1.67,1.933,1.319,1.231,1.143,0.88,9,34,1432,0,39,18,1.435,-0.287,1.435,0.034,42,34,0,52,-0.144,0,0.144,27,4,1.088,1.453,1.679,2.044,0.722,0.496,0.131,0.1,-0.03,-0.005,-0.043,0.029,0.1,0.033,-0.005,0.5,5.5,4.2,1.2,0.021,-0.07,65,22,0.35,0,-298,64,-304,0.268,-0.16,0.695,-0.587,1.123,-1.015,1.551,-0.05,0.26,0.027,4.2,50,0.07,0.17,26,0.14,52,54,72,54,10.8,0.28,67,70,70,50,0.005,0.0046,0.042,10,50,1.1,0.6,3546,551,-27,-50,15.3,9,25,1.182,1.914,2.138,0.957,0.225
1057,8/8/2023 13:11,15677,15677,15669.5,15669.5,3641,FALSE,FALSE,2,35400,13,14,-0.038,0.153,36,9.7,-0.064,0.193,0.193,0.143,1.543,1.631,1.718,1.982,1.367,1.28,1.192,0.929,-66,29,-479,0,46,6,1.484,-0.239,1.484,-0.013,39,38,0,50,-0.048,0.072,0.191,14,1,1.136,1.502,1.728,2.093,0.77,0.544,0.179,-0.1,-0.05,0.042,-0.006,0.065,0.137,0.049,0.081,-0.4,4.5,4.3,0.2,0.067,-0.02,59,8,0.31,0,-279,66,-291,0.313,-0.113,0.74,-0.54,1.167,-0.967,1.594,0.191,0.23,0.027,4.3,40,0.07,0.07,30,0.05,49,52,70,51,10.1,0.1,63,52,52,20,0.0051,0.0049,0.042,1,48,0.9,0.7,3559,735,38,-80,16.4,-66,-50,1.23,1.962,2.187,1.005,0.273
1058,8/8/2023 13:13,15677,15684.5,15677,15684.5,1119,TRUE,TRUE,1,36519,13,15,-0.131,0.06,29,10.1,-0.148,0.1,0.1,0.143,1.446,1.533,1.621,1.884,1.27,1.183,1.095,0.832,16,32,-861,0,49,11,1.387,-0.335,1.387,0.076,40,34,0,54,-0.143,-0.024,0.096,25,10,1.039,1.405,1.63,1.996,0.674,0.448,0.083,0,0.05,-0.053,-0.112,-0.04,0.032,-0.048,0,-0.6,4.8,4.4,0.4,-0.029,-0.113,59,15,0.36,0,225,225,-8,0.217,-0.209,0.643,-0.635,1.069,-1.062,1.495,0.092,0.22,0.028,4.4,40,0.2,-0.07,25,0.1,55,53,70,53,9.7,0.44,59,43,43,60,0.0051,0.005,-0.059,7,58,0.9,0.7,3233,508,51,-40,17,16,30,1.133,1.865,2.09,0.909,0.177
1059,8/8/2023 13:15,15684.5,15692,15684.5,15692,1546,TRUE,FALSE,2,38065,13,15,-0.164,0.027,-29,9.9,-0.193,0.063,0.063,0.143,1.397,1.485,1.572,1.835,1.222,1.134,1.047,0.784,80,37,-448,0,49,11,1.338,-0.382,1.338,0.114,44,32,0,57,-0.191,-0.072,0.048,63,14,0.991,1.356,1.582,1.947,0.626,0.4,0.035,0.4,0.08,-0.099,-0.158,-0.086,-0.014,-0.081,-0.049,-0.4,5.6,4.6,1,-0.05,-0.133,58,15,0.36,0,56,66,-132,0.168,-0.257,0.594,-0.682,1.019,-1.108,1.445,0.04,0.21,0.03,4.6,50,0.27,-0.13,20,0.1,57,55,69,55,10.1,0.59,59,53,53,80,0.0053,0.0052,-0.088,14,64,0.9,0.7,3008,-359,4,-20,17.2,80,100,1.085,1.816,2.041,0.86,0.129
1060,8/8/2023 13:16,15692,15699.5,15692,15699.5,1076,TRUE,FALSE,3,39141,14,15,-0.188,0.003,-29,9.7,-0.246,0.035,0.035,0.143,1.349,1.436,1.524,1.787,1.174,1.086,0.998,0.736,124,37,105,0,49,11,1.29,-0.43,1.29,0.15,47,30,0,61,-0.239,-0.119,0,81,21,0.943,1.308,1.533,1.898,0.578,0.352,-0.013,0.8,0.1,-0.141,-0.194,-0.123,-0.051,-0.097,-0.115,0.2,6.8,5.1,1.8,-0.094,-0.179,55,15,0.42,0,238,241,0,0.12,-0.304,0.545,-0.729,0.97,-1.154,1.395,-0.191,0.2,0.032,5.1,60,0.24,-0.07,16,0.1,59,57,70,58,11,0.74,62,80,80,100,0.0057,0.0055,-0.093,21,62,0.9,0.7,2751,-468,-68,0,16.9,124,114,1.037,1.768,1.992,0.812,0.081
1061,8/8/2023 13:17,15699.5,15707,15699.5,15707,1932,TRUE,FALSE,4,41073,15,15,-0.205,-0.014,64,9.6,-0.306,0.013,0.013,0.143,1.3,1.388,1.475,1.738,1.125,1.038,0.95,0.688,155,44,936,0,42,11,1.241,-0.477,1.241,0.182,50,28,0,65,-0.286,-0.143,0,91,23,0.895,1.259,1.485,1.849,0.53,0.304,-0.06,1.3,0.1,-0.172,-0.221,-0.15,-0.078,-0.097,-0.196,1.2,8.3,5.7,2.6,-0.136,-0.224,43,15,0.38,0,230,275,0,0.072,-0.352,0.496,-0.775,0.92,-1.199,1.343,-0.235,0.19,0.036,5.7,70,0.38,0.1,13,0.1,62,60,72,61,12.5,0.88,67,93,93,100,0.0063,0.0059,-0.074,29,62,0.9,0.7,2642,-571,-64,0,19.6,155,119,0.988,1.719,1.943,0.764,0.033
1062,8/8/2023 13:24,15699.5,15699.5,15692,15692,6938,FALSE,TRUE,1,34135,15,15,-0.096,0.095,64,10,-0.207,0.098,0.098,0,1.397,1.485,1.572,1.835,1.222,1.134,1.047,0.784,84,26,-1017,0,44,-5,1.338,-0.382,1.338,0.08,44,31,0,55,-0.191,-0.048,0.096,81,17,0.991,1.356,1.582,1.947,0.626,0.4,0.035,1.3,-0.03,-0.073,-0.107,-0.035,0.037,0.026,-0.135,1.9,8.1,6.2,1.9,-0.037,-0.127,32,-8,0.16,0,-130,355,-140,0.166,-0.256,0.587,-0.677,1.008,-1.099,1.43,-0.13,0.13,0.039,6.2,70,0.36,0.27,29,-0.05,55,57,77,57,12,0.53,69,89,89,67,0.0067,0.0063,0.063,19,50,0.7,0.7,3214,-445,8,-33,22.8,84,35,1.085,1.816,2.041,0.86,0.129
1063,8/8/2023 13:25,15692,15692,15684.5,15684.5,1142,FALSE,FALSE,2,32993,15,14,-0.051,0.14,64,9.8,-0.16,0.146,0.146,0,1.446,1.533,1.621,1.884,1.27,1.183,1.095,0.832,27,14,-2086,0,42,0,1.387,-0.335,1.387,0.03,42,35,0,52,-0.143,0,0.143,60,5,1.039,1.405,1.63,1.996,0.674,0.448,0.083,0.9,-0.08,-0.024,-0.051,0.021,0.092,0.077,-0.09,2,7.3,6.4,0.9,0.017,-0.055,33,0,0.1,0,-192,0,-196,0.213,-0.208,0.634,-0.629,1.055,-1.051,1.477,-0.073,0.13,0.041,6.4,60,0.34,0.33,32,0,52,55,79,53,12,0.31,69,72,72,50,0.0069,0.0066,0.115,9,54,0.8,0.8,2938,-437,20,-50,23.4,27,-58,1.133,1.865,2.09,0.909,0.177
1064,8/8/2023 13:30,15692,15699.5,15692,15699.5,4760,TRUE,TRUE,1,37753,15,14,-0.139,0.052,64,10.2,-0.251,0.067,0.067,0.143,1.349,1.436,1.524,1.787,1.174,1.086,0.998,0.736,87,16,-820,0,44,16,1.29,-0.43,1.29,0.116,43,31,0,57,-0.239,-0.096,0.048,58,6,0.943,1.308,1.533,1.898,0.578,0.352,-0.013,0.9,0,-0.117,-0.137,-0.065,0.006,0.001,-0.186,2.3,7.8,6.7,1.1,-0.051,-0.126,43,22,0.14,0,99,123,-271,0.116,-0.303,0.535,-0.722,0.954,-1.141,1.373,-0.16,0.14,0.043,6.7,60,0.3,0.3,26,0.14,57,56,79,56,12.5,0.67,71,67,67,83,0.0072,0.0069,0.045,13,65,0.8,0.6,3181,-729,154,-17,24,87,30,1.037,1.768,1.992,0.812,0.081
1065,8/8/2023 13:35,15692,15692,15684.5,15684.5,3224,FALSE,TRUE,1,34529,14,14,-0.05,0.142,64,10.5,-0.14,0.16,0.16,0.143,1.446,1.533,1.621,1.884,1.27,1.183,1.095,0.832,10,9,-1253,0,46,10,1.387,-0.335,1.387,0.019,38,33,0,51,-0.143,0,0.143,45,2,1.039,1.405,1.63,1.996,0.674,0.448,0.083,0.7,-0.08,-0.021,-0.043,0.029,0.1,0.082,-0.061,1.7,6.9,6.7,0.1,0.043,-0.028,40,15,0.07,0,-129,198,-130,0.21,-0.208,0.629,-0.626,1.047,-1.044,1.465,-0.056,0.14,0.043,6.7,50,0.01,0.2,40,0.1,51,54,75,53,11.7,0.25,74,61,61,50,0.0072,0.007,0.115,5,53,0.8,0.6,3187,-883,87,-50,21.7,10,-100,1.133,1.865,2.09,0.909,0.177
1066,8/8/2023 13:36,15684.5,15684.5,15677,15677,1549,FALSE,FALSE,2,32980,13,14,-0.019,0.173,64,10.3,-0.063,0.193,0.193,0.143,1.494,1.582,1.67,1.933,1.319,1.231,1.143,0.88,-66,4,-1809,0,53,10,1.435,-0.287,1.435,-0.027,36,36,0,49,-0.048,0.072,0.191,23,-5,1.088,1.453,1.679,2.044,0.722,0.496,0.131,0.3,-0.09,0.026,0.005,0.077,0.148,0.093,0.037,0.7,5.5,6.5,-1,0.088,0.021,46,15,-0.03,0,-267,22,-272,0.258,-0.16,0.676,-0.578,1.094,-0.996,1.512,-0.001,0.14,0.041,6.5,50,0.39,0.1,41,0.1,49,51,66,50,10.1,0,73,51,51,20,0.0069,0.0069,0.106,-4,47,0.8,0.6,2968,-865,84,-80,16.7,-66,-114,1.182,1.914,2.138,0.957,0.225
1067,8/8/2023 13:38,15684.5,15692,15684.5,15692,1779,TRUE,TRUE,1,34759,13,13,-0.118,0.074,57,10.6,-0.148,0.1,0.1,0.143,1.397,1.485,1.572,1.835,1.222,1.134,1.047,0.784,16,0,-1306,0,53,10,1.338,-0.382,1.338,0.063,38,33,0,54,-0.143,-0.024,0.096,17,2,0.991,1.356,1.582,1.947,0.626,0.4,0.035,0.1,0,-0.067,-0.08,-0.008,0.064,-0.004,-0.044,0.5,5.5,6.3,-0.8,-0.009,-0.073,43,15,-0.21,0,179,191,-135,0.161,-0.256,0.578,-0.673,0.995,-1.09,1.412,-0.096,0.14,0.04,6.3,60,0.39,0.07,34,0.1,54,52,58,52,9.7,0.4,68,43,43,60,0.0066,0.0068,0.005,2,50,0.8,0.6,2810,-651,-41,-40,14.8,16,6,1.085,1.816,2.041,0.86,0.129
1068,8/8/2023 13:39,15692,15699.5,15692,15699.5,1131,TRUE,FALSE,2,35890,13,13,-0.155,0.036,29,10.4,-0.193,0.063,0.063,0.143,1.349,1.436,1.524,1.787,1.174,1.086,0.998,0.736,80,-18,-622,0,53,10,1.29,-0.43,1.29,0.103,41,31,0,56,-0.191,-0.072,0.048,28,10,0.943,1.308,1.533,1.898,0.578,0.352,-0.013,0.2,0.04,-0.112,-0.118,-0.046,0.025,-0.037,-0.093,0.7,6.1,6.2,-0.2,-0.055,-0.119,42,15,-0.24,0,193,197,-5,0.113,-0.303,0.529,-0.72,0.946,-1.136,1.362,-0.143,0.14,0.04,6.2,60,0.07,0.1,27,0.1,56,54,55,54,10.1,0.58,62,53,53,80,0.0065,0.0067,-0.024,9,51,0.8,0.6,2586,-613,-29,-20,15.4,80,100,1.037,1.768,1.992,0.812,0.081
1069,8/8/2023 13:53,15699.5,15707,15699.5,15707,8485,TRUE,FALSE,3,44375,13,13,-0.182,0.009,29,10.2,-0.246,0.035,0.035,0.143,1.3,1.388,1.475,1.738,1.125,1.038,0.95,0.688,124,-8,2415,0,53,10,1.241,-0.477,1.241,0.139,44,29,0,60,-0.239,-0.119,0,51,10,0.895,1.259,1.485,1.849,0.53,0.304,-0.06,0.5,0.05,-0.156,-0.156,-0.084,-0.013,-0.053,-0.158,1.3,7.1,6.4,0.7,-0.063,-0.141,51,15,-0.04,0,194,194,-143,0.064,-0.349,0.476,-0.762,0.889,-1.174,1.302,-0.183,0.14,0.041,6.4,60,0.2,0.17,22,0.1,59,56,54,57,11,0.75,61,80,80,100,0.0066,0.0067,-0.029,17,59,0.8,0.6,3372,-440,24,0,15.6,124,114,0.988,1.719,1.943,0.764,0.033
1070,8/8/2023 14:13,15707,15714.5,15707,15714.5,13562,TRUE,FALSE,4,57937,14,14,-0.201,-0.01,93,10,-0.289,0.016,0.016,0.286,1.252,1.34,1.427,1.69,1.077,0.99,0.902,0.64,153,15,7752,0,44,26,1.193,-0.525,1.193,0.172,47,28,0,64,-0.286,-0.143,0,71,9,0.846,1.211,1.436,1.801,0.482,0.256,-0.108,1,0.07,-0.199,-0.194,-0.122,-0.051,-0.074,-0.199,1.5,8.3,6.8,1.6,-0.107,-0.186,68,38,0.19,0,-42,253,-497,0.015,-0.392,0.422,-0.799,0.829,-1.206,1.236,-0.224,0.16,0.043,6.8,60,0.5,0.2,18,0.24,61,59,57,59,12,0.92,64,93,93,100,0.007,0.0068,-0.045,24,67,0.9,0.5,4731,137,116,0,18.3,153,119,0.94,1.67,1.895,0.716,-0.014
